TransactionID,Date,BusinessUnit,Region,ExpenseCategory,Revenue,COGS,OperatingExpenses,Receivables,Payables,TaxRate,GrossProfit,OperatingProfit_EBIT,TaxAmount,NetProfit,GrossMargin_%,NetMargin_%,OperatingCashFlow,Year,YearMonth
TXN20914,2024-04-20,Consumer Hardware,North America,COGS,285504.96,97288.34,99384.4,16165.81,6315.07,0.21,188216.62,88832.22,18654.77,70177.45,65.92,24.58,60326.71,2024,2024-04
TXN20915,2025-04-14,Enterprise Solutions,APAC,Administrative,317625.41,157717.34,84683.87,63148.32,6700.98,0.21,159908.07,75224.2,15797.08,59427.12,50.34,18.71,2979.78,2025,2025-04
TXN20916,2024-02-03,Consulting,APAC,Operations,336600.41,162783.65,94174.32,23411.48,6071.52,0.21,173816.76,79642.44,16724.91,62917.53,51.64,18.69,45577.57,2024,2024-02
TXN20917,2025-09-14,Consulting,North America,Sales & Marketing,286071.02,113309.51,94701.74,48463.37,12417.58,0.21,172761.51,78059.77,16392.55,61667.22,60.39,21.56,25621.43,2025,2025-09
TXN20918,2025-01-03,Consumer Hardware,APAC,R&D,144622.07,44297.5,50521.6,15795.09,3650.94,0.21,100324.57,49802.97,10458.62,39344.35,69.37,27.2,27200.2,2025,2025-01
TXN20919,2025-08-17,Consumer Hardware,EMEA,Operations,256440.41,130720.33,73702.81,31755.64,8972.61,0.21,125720.08,52017.27,10923.63,41093.64,49.03,16.02,18310.61,2025,2025-08
TXN20920,2025-07-07,Cloud Services,EMEA,Sales & Marketing,181280.94,54901.75,58349.09,33010.82,8421.51,0.21,126379.19,68030.1,14286.32,53743.78,69.71,29.65,29154.47,2025,2025-07
TXN20921,2025-02-28,SaaS Subscriptions,North America,Administrative,126401.19,60157.48,31479.1,14148.93,3235.33,0.21,66243.71,34764.61,7300.57,27464.04,52.41,21.73,16550.44,2025,2025-02
TXN20922,2025-09-04,SaaS Subscriptions,EMEA,Administrative,302261.47,163996.28,74314.49,39482.62,7728.92,0.21,138265.19,63950.7,13429.65,50521.05,45.74,16.71,18767.35,2025,2025-09
TXN20923,2025-06-01,Cloud Services,EMEA,Operations,61527.9,25190.47,16022.21,3531.39,1539.79,0.21,36337.43,20315.22,4266.2,16049.02,59.06,26.08,14057.42,2025,2025-06
TXN20924,2025-11-22,SaaS Subscriptions,LATAM,Sales & Marketing,320528.6,114987.5,96439.39,16139.29,7964.83,0.21,205541.1,109101.71,22911.36,86190.35,64.13,26.89,78015.89,2025,2025-11
TXN20925,2024-10-08,Enterprise Solutions,North America,Administrative,188443.24,89740.02,56971.81,16341.79,5558.48,0.21,98703.22,41731.41,8763.6,32967.81,52.38,17.49,22184.5,2024,2024-10
TXN20926,2024-11-15,SaaS Subscriptions,APAC,Operations,241160.44,121612.88,59635.58,36677.48,6576.66,0.21,119547.56,59911.98,12581.52,47330.46,49.57,19.63,17229.64,2024,2024-11
TXN20927,2025-03-18,Cloud Services,North America,Administrative,247806.18,108194.05,54512.77,16897.84,8100.55,0.21,139612.13,85099.36,17870.87,67228.49,56.34,27.13,58431.2,2025,2025-03
TXN20928,2024-11-10,SaaS Subscriptions,EMEA,Administrative,318535.32,172569.32,93923.15,21362.35,13503.94,0.21,145966.0,52042.85,10929.0,41113.85,45.82,12.91,33255.44,2024,2024-11
TXN20929,2025-01-11,Consulting,LATAM,Administrative,241000.9,75413.32,52839.18,26906.33,7197.5,0.21,165587.58,112748.4,23677.16,89071.24,68.71,36.96,69362.41,2025,2025-01
TXN20930,2024-10-15,Consumer Hardware,North America,COGS,234180.08,99807.29,67156.73,34465.58,9328.95,0.21,134372.79,67216.06,14115.37,53100.69,57.38,22.68,27964.06,2024,2024-10
TXN20931,2025-03-12,Enterprise Solutions,North America,Sales & Marketing,69995.61,33570.84,21279.6,10976.07,2059.54,0.21,36424.77,15145.17,3180.49,11964.68,52.04,17.09,3048.15,2025,2025-03
TXN20932,2025-10-23,Consulting,EMEA,Operations,205522.41,105979.71,62703.19,15777.46,7257.54,0.21,99542.7,36839.51,7736.3,29103.21,48.43,14.16,20583.29,2025,2025-10
TXN20933,2024-10-03,Consulting,EMEA,Operations,95050.7,32774.8,29752.85,5887.27,4150.72,0.21,62275.9,32523.05,6829.84,25693.21,65.52,27.03,23956.66,2024,2024-10
TXN20934,2025-12-10,Cloud Services,North America,Sales & Marketing,271230.13,135615.3,89757.89,51821.11,8014.94,0.21,135614.83,45856.94,9629.96,36226.98,50.0,13.36,-7579.19,2025,2025-12
TXN20935,2025-08-04,Consumer Hardware,EMEA,Sales & Marketing,203666.58,89241.96,56007.06,18146.68,8186.9,0.21,114424.62,58417.56,12267.69,46149.87,56.18,22.66,36190.09,2025,2025-08
TXN20936,2025-05-17,Consumer Hardware,EMEA,Sales & Marketing,254068.33,101408.43,78643.65,45224.67,7202.08,0.21,152659.9,74016.25,15543.41,58472.84,60.09,23.01,20450.25,2025,2025-05
TXN20937,2025-09-15,Enterprise Solutions,EMEA,Sales & Marketing,62501.87,20808.67,18305.29,11220.57,2015.56,0.21,41693.2,23387.91,4911.46,18476.45,66.71,29.56,9271.44,2025,2025-09
TXN20938,2025-05-30,Cloud Services,EMEA,R&D,75437.6,38950.24,17199.47,12513.47,2080.8,0.21,36487.36,19287.89,4050.46,15237.43,48.37,20.2,4804.76,2025,2025-05
TXN20939,2024-12-15,Enterprise Solutions,EMEA,Operations,264897.02,89884.41,54000.17,19953.38,7833.22,0.21,175012.61,121012.44,25412.61,95599.83,66.07,36.09,83479.67,2024,2024-12
TXN20940,2025-03-21,SaaS Subscriptions,LATAM,R&D,71625.3,27034.75,17382.11,12410.53,1294.3,0.21,44590.55,27208.44,5713.77,21494.67,62.26,30.01,10378.44,2025,2025-03
TXN20941,2024-12-15,Consulting,EMEA,Administrative,71377.02,26588.75,19018.77,11804.87,2369.99,0.21,44788.27,25769.5,5411.59,20357.91,62.75,28.52,10923.03,2024,2024-12
TXN20942,2025-08-29,Enterprise Solutions,APAC,Administrative,53632.54,27773.8,15691.05,7482.19,1601.77,0.21,25858.74,10167.69,2135.21,8032.48,48.21,14.98,2152.06,2025,2025-08
TXN20943,2025-10-25,Consulting,North America,Operations,336950.42,157752.01,110349.21,33890.58,8480.97,0.21,179198.41,68849.2,14458.33,54390.87,53.18,16.14,28981.26,2025,2025-10
TXN20944,2024-05-16,Cloud Services,LATAM,Administrative,271252.51,135401.21,62235.32,24243.54,7945.0,0.21,135851.3,73615.98,15459.36,58156.62,50.08,21.44,41858.08,2024,2024-05
TXN20945,2024-08-30,SaaS Subscriptions,LATAM,Sales & Marketing,155975.42,56559.34,34132.49,10650.53,3591.5,0.21,99416.08,65283.59,13709.55,51574.04,63.74,33.07,44515.01,2024,2024-08
TXN20946,2025-06-26,Cloud Services,EMEA,R&D,138960.67,63396.43,47875.01,17573.46,5558.16,0.21,75564.24,27689.23,5814.74,21874.49,54.38,15.74,9859.19,2025,2025-06
TXN20947,2024-02-09,SaaS Subscriptions,North America,Sales & Marketing,154910.97,68615.72,33492.79,21345.05,2756.13,0.21,86295.25,52802.46,11088.52,41713.94,55.71,26.93,23125.02,2024,2024-02
TXN20948,2024-08-16,SaaS Subscriptions,APAC,Administrative,282396.06,143515.82,76747.81,29341.19,7531.06,0.21,138880.24,62132.43,13047.81,49084.62,49.18,17.38,27274.49,2024,2024-08
TXN20949,2025-07-01,Consulting,EMEA,R&D,248411.18,130793.89,71501.32,30133.24,7989.23,0.21,117617.29,46115.97,9684.35,36431.62,47.35,14.67,14287.61,2025,2025-07
TXN20950,2024-08-10,Cloud Services,North America,Sales & Marketing,105558.67,31988.41,29683.75,11033.75,2686.11,0.21,73570.26,43886.51,9216.17,34670.34,69.7,32.84,26322.7,2024,2024-08
TXN20951,2024-01-06,Cloud Services,EMEA,Operations,102232.8,47896.58,21765.86,14941.42,1520.07,0.21,54336.22,32570.36,6839.78,25730.58,53.15,25.17,12309.23,2024,2024-01
TXN20952,2024-11-17,Enterprise Solutions,EMEA,Sales & Marketing,79518.69,24886.09,16583.94,14725.98,2423.98,0.21,54632.6,38048.66,7990.22,30058.44,68.7,37.8,17756.44,2024,2024-11
TXN20953,2025-04-12,Cloud Services,EMEA,Administrative,248090.82,108468.94,53543.58,18504.61,5415.76,0.21,139621.88,86078.3,18076.44,68001.86,56.28,27.41,54913.01,2025,2025-04
TXN20954,2024-03-15,Enterprise Solutions,EMEA,R&D,279311.8,103878.34,80396.59,29945.39,9920.3,0.21,175433.46,95036.87,19957.74,75079.13,62.81,26.88,55054.04,2024,2024-03
TXN20955,2024-01-04,Consumer Hardware,EMEA,Operations,129513.93,48787.14,36477.82,9212.36,3323.3,0.21,80726.79,44248.97,9292.28,34956.69,62.33,26.99,29067.63,2024,2024-01
TXN20956,2025-10-07,Consumer Hardware,EMEA,R&D,56283.49,21851.48,13230.06,8090.28,1131.34,0.21,34432.01,21201.95,4452.41,16749.54,61.18,29.76,9790.6,2025,2025-10
TXN20957,2024-04-27,Consumer Hardware,EMEA,Operations,74651.5,33990.55,22071.92,11894.27,2002.29,0.21,40660.95,18589.03,3903.7,14685.33,54.47,19.67,4793.35,2024,2024-04
TXN20958,2025-08-28,Cloud Services,APAC,R&D,340358.01,130531.55,109939.08,64595.5,9995.62,0.21,209826.46,99887.38,20976.35,78911.03,61.65,23.18,24311.15,2025,2025-08
TXN20959,2025-05-18,Cloud Services,LATAM,Administrative,138633.43,66984.18,28591.32,12730.82,2985.45,0.21,71649.25,43057.93,9042.17,34015.76,51.68,24.54,24270.39,2025,2025-05
TXN20960,2025-07-27,Enterprise Solutions,APAC,Operations,280766.94,112624.56,77132.15,54056.53,8048.51,0.21,168142.38,91010.23,19112.15,71898.08,59.89,25.61,25890.06,2025,2025-07
TXN20961,2025-03-16,SaaS Subscriptions,EMEA,COGS,237399.07,75276.47,72026.06,14122.73,7182.11,0.21,162122.6,90096.54,18920.27,71176.27,68.29,29.98,64235.65,2025,2025-03
TXN20962,2024-07-12,Enterprise Solutions,EMEA,R&D,164581.89,81622.74,39145.27,23115.87,2484.89,0.21,82959.15,43813.88,9200.91,34612.97,50.41,21.03,13981.99,2024,2024-07
TXN20963,2025-12-15,Consumer Hardware,APAC,R&D,111706.18,41492.1,27498.22,6542.62,2739.03,0.21,70214.08,42715.86,8970.33,33745.53,62.86,30.21,29941.94,2025,2025-12
TXN20964,2025-01-26,Enterprise Solutions,APAC,Sales & Marketing,86415.93,35274.27,25237.4,15906.24,1688.64,0.21,51141.66,25904.26,5439.89,20464.37,59.18,23.68,6246.77,2025,2025-01
TXN20965,2024-01-26,SaaS Subscriptions,LATAM,Operations,234503.89,110535.98,78486.18,30361.54,4914.3,0.21,123967.91,45481.73,9551.16,35930.57,52.86,15.32,10483.33,2024,2024-01
TXN20966,2025-03-10,Cloud Services,APAC,COGS,282390.13,108187.62,90785.23,42472.11,13006.31,0.21,174202.51,83417.28,17517.63,65899.65,61.69,23.34,36433.85,2025,2025-03
TXN20967,2024-06-21,Enterprise Solutions,LATAM,Administrative,243171.28,76391.38,69904.33,42490.8,7724.08,0.21,166779.9,96875.57,20343.87,76531.7,68.59,31.47,41764.98,2024,2024-06
TXN20968,2024-10-26,Consumer Hardware,EMEA,Sales & Marketing,209090.64,82273.04,64720.51,15168.81,7504.28,0.21,126817.6,62097.09,13040.39,49056.7,60.65,23.46,41392.17,2024,2024-10
TXN20969,2025-10-06,Consumer Hardware,North America,COGS,62585.37,33552.78,15941.96,3491.56,1437.64,0.21,29032.59,13090.63,2749.03,10341.6,46.39,16.52,8287.68,2025,2025-10
TXN20970,2024-11-21,Cloud Services,North America,Operations,340546.63,156799.11,100851.12,61922.33,14209.73,0.21,183747.52,82896.4,17408.24,65488.16,53.96,19.23,17775.56,2024,2024-11
TXN20971,2025-02-13,Enterprise Solutions,North America,COGS,289614.26,135501.76,78174.78,28162.09,8895.75,0.21,154112.5,75937.72,15946.92,59990.8,53.21,20.71,40724.46,2025,2025-02
TXN20972,2024-04-27,SaaS Subscriptions,North America,R&D,137846.61,63143.47,31496.63,9559.23,3997.46,0.21,74703.14,43206.51,9073.37,34133.14,54.19,24.76,28571.37,2024,2024-04
TXN20973,2025-12-24,Cloud Services,EMEA,R&D,343991.1,120310.21,105006.98,41371.53,9120.51,0.21,223680.89,118673.91,24921.52,93752.39,65.03,27.25,61501.37,2025,2025-12
TXN20974,2024-08-12,Enterprise Solutions,North America,Sales & Marketing,230564.48,93282.58,53872.385,32220.44,9542.35,0.21,137281.9,83409.51,17516.0,65893.51,59.54,28.58,43215.42,2024,2024-08
TXN20975,2025-06-15,Consulting,APAC,Operations,224726.8,109607.11,57034.14,12280.33,7531.14,0.21,115119.69,58085.55,12197.97,45887.58,51.23,20.42,41138.39,2025,2025-06
TXN20976,2024-04-22,Consumer Hardware,APAC,Operations,274421.95,89281.32,92398.11,25036.71,12510.23,0.21,185140.63,92742.52,19475.93,73266.59,67.47,26.7,60740.11,2024,2024-04
TXN20977,2024-05-19,SaaS Subscriptions,North America,COGS,293530.94,108448.88,59627.91,16120.71,4008.15,0.21,185082.06,125454.15,26345.37,99108.78,63.05,33.76,86996.22,2024,2024-05
TXN20978,2025-07-12,SaaS Subscriptions,APAC,Sales & Marketing,246943.58,91141.88,61085.44,27917.05,4709.46,0.21,155801.7,94716.26,19890.41,74825.85,63.09,30.3,51618.26,2025,2025-07
TXN20979,2024-01-01,SaaS Subscriptions,LATAM,Operations,88428.72,36079.34,18440.24,16294.32,1448.71,0.21,52349.38,33909.14,7120.92,26788.22,59.2,30.29,11942.61,2024,2024-01
TXN20980,2024-03-30,Consumer Hardware,EMEA,R&D,151480.25,82570.7,47713.11,29901.88,3678.25,0.21,68909.55,21196.44,4451.25,16745.19,45.49,11.05,-9478.44,2024,2024-03
TXN20981,2025-10-15,Enterprise Solutions,North America,COGS,328425.09,104069.91,100273.47,47804.61,13591.15,0.21,224355.18,124081.71,26057.16,98024.55,68.31,29.85,63811.09,2025,2025-10
TXN20982,2024-11-15,Cloud Services,North America,Administrative,117384.68,50437.29,29311.29,8715.3,1559.02,0.21,66947.39,37636.1,7903.58,29732.52,57.03,25.33,22576.24,2024,2024-11
TXN20983,2025-07-03,Enterprise Solutions,EMEA,R&D,161650.11,55743.61,48713.17,30047.1,2806.37,0.21,105906.5,57193.33,12010.6,45182.73,65.52,27.95,17942.0,2025,2025-07
TXN20984,2024-05-18,Cloud Services,APAC,Sales & Marketing,179623.06,97475.89,46592.53,22890.66,3605.87,0.21,82147.17,35554.64,7466.47,28088.17,45.73,15.64,8803.38,2024,2024-05
TXN20985,2025-05-25,SaaS Subscriptions,EMEA,Operations,181821.5,59696.7,56989.78,13284.31,3988.56,0.21,122124.8,65135.02,13678.35,51456.67,67.17,28.3,42160.92,2025,2025-05
TXN20986,2024-09-15,Enterprise Solutions,EMEA,R&D,233881.87,93763.3,62710.17,44030.37,4589.5,0.21,140118.57,77408.4,16255.76,61152.64,59.91,26.15,21711.77,2024,2024-09
TXN20987,2025-11-03,SaaS Subscriptions,APAC,Administrative,332922.75,161291.5,87173.15,54472.94,11314.58,0.21,171631.25,84458.1,17736.2,66721.9,51.55,20.04,23563.54,2025,2025-11
TXN20988,2025-11-20,Consulting,EMEA,Administrative,122207.81,58187.86,41576.26,19523.41,4420.08,0.21,64019.95,22443.69,4713.17,17730.52,52.39,14.51,2627.19,2025,2025-11
TXN20989,2024-01-10,SaaS Subscriptions,APAC,Sales & Marketing,86450.41,35071.39,20543.37,13518.87,1039.02,0.21,51379.02,30835.65,6475.49,24360.16,59.43,28.18,11880.31,2024,2024-01
TXN20990,2024-09-17,SaaS Subscriptions,APAC,R&D,109241.15,42236.02,23821.9,8744.86,2213.82,0.21,67005.13,43183.23,9068.48,34114.75,61.34,31.23,27583.71,2024,2024-09
TXN20991,2025-10-11,Cloud Services,EMEA,COGS,316077.47,126242.32,90929.63,25808.04,8255.36,0.21,189835.15,98905.52,20770.16,78135.36,60.06,24.72,60582.68,2025,2025-10
TXN20992,2024-06-20,Consulting,LATAM,R&D,243743.24,89226.86,84188.5,37352.18,5168.71,0.21,154516.38,70327.88,14768.85,55559.03,63.39,22.79,23375.56,2024,2024-06
TXN20993,2024-01-13,SaaS Subscriptions,APAC,Administrative,135772.04,47701.23,34849.41,11263.43,4098.78,0.21,88070.81,53221.4,11176.49,42044.91,64.87,30.97,34880.26,2024,2024-01
TXN20994,2024-06-16,SaaS Subscriptions,EMEA,Sales & Marketing,294784.08,124033.33,61699.93,34136.22,7416.93,0.21,170750.75,109050.82,22900.67,86150.15,57.92,29.22,59430.86,2024,2024-06
TXN20995,2025-10-03,Consulting,APAC,Sales & Marketing,308411.0,113227.99,77379.02,51597.24,9447.15,0.21,195183.01,117803.99,24738.84,93065.15,63.29,30.18,50915.06,2025,2025-10
TXN20996,2025-08-18,Consulting,LATAM,COGS,303954.3,113030.09,83857.88,50940.58,10301.7,0.21,190924.21,107066.33,22483.93,84582.4,62.81,27.83,43943.52,2025,2025-08
TXN20997,2024-11-16,Enterprise Solutions,LATAM,Sales & Marketing,325677.96,151176.13,73045.81,38426.5,3652.68,0.21,174501.83,101456.02,21305.76,80150.26,53.58,24.61,45376.44,2024,2024-11
TXN20998,2024-11-14,Cloud Services,North America,Sales & Marketing,125672.31,68131.27,37540.24,21217.07,5458.05,0.21,57541.04,20000.8,4200.17,15800.63,45.79,12.57,41.61,2024,2024-11
TXN20999,2025-09-04,Consulting,APAC,Sales & Marketing,276512.58,124682.09,96686.05,48609.05,12706.57,0.21,151830.49,55144.44,11580.33,43564.11,54.91,15.75,7661.63,2025,2025-09
TXN21000,2024-11-24,Consulting,APAC,Sales & Marketing,188161.85,60069.7,50382.39,27888.66,7073.6,0.21,128092.15,77709.76,16319.05,61390.71,68.08,32.63,40575.65,2024,2024-11
TXN21001,2025-07-03,Consumer Hardware,EMEA,Sales & Marketing,302599.57,96497.76,76621.02,25498.21,3950.91,0.21,206101.81,129480.79,27190.97,102289.82,68.11,33.8,80742.52,2025,2025-07
TXN21002,2025-02-22,Consulting,APAC,Administrative,268547.2,144439.67,69850.64,24465.12,10015.6,0.21,124107.53,54256.89,11393.95,42862.94,46.21,15.96,28413.42,2025,2025-02
TXN21003,2025-08-28,Cloud Services,North America,R&D,282934.23,105908.71,61473.67,27508.61,8051.75,0.21,177025.52,115551.85,24265.89,91285.96,62.57,32.26,71829.1,2025,2025-08
TXN21004,2024-04-04,SaaS Subscriptions,LATAM,Operations,246848.55,79736.22,82074.93,16667.37,10975.22,0.21,167112.33,85037.4,17857.85,67179.55,67.7,27.21,61487.4,2024,2024-04
TXN21005,2025-08-03,SaaS Subscriptions,LATAM,Sales & Marketing,103228.63,46428.23,27069.01,9391.12,1605.97,0.21,56800.4,29731.39,6243.59,23487.8,55.02,22.75,15702.65,2025,2025-08
TXN21006,2024-11-13,SaaS Subscriptions,North America,Operations,213508.08,97340.94,55104.55,17385.51,6826.23,0.21,116167.14,61062.59,12823.14,48239.45,54.41,22.59,37680.17,2024,2024-11
TXN21007,2024-08-23,SaaS Subscriptions,APAC,Operations,345400.92,159618.82,103258.83,40860.69,15074.93,0.21,185782.1,82523.27,17329.89,65193.38,53.79,18.87,39407.62,2024,2024-08
TXN21008,2024-11-29,Consumer Hardware,APAC,Administrative,331216.42,121506.91,88204.59,61694.24,10395.33,0.21,209709.51,121504.92,25516.03,95988.89,63.31,28.98,44689.98,2024,2024-11
TXN21009,2025-01-10,Consulting,North America,Sales & Marketing,62952.12,19123.45,18711.57,4134.19,2003.19,0.21,43828.67,25117.1,5274.59,19842.51,69.62,31.52,17711.51,2025,2025-01
TXN21010,2025-04-03,SaaS Subscriptions,EMEA,Operations,99444.44,53824.69,20805.46,15716.22,3007.7,0.21,45619.75,24814.29,5211.0,19603.29,45.87,19.71,6894.77,2025,2025-04
TXN21011,2024-05-16,Enterprise Solutions,LATAM,Sales & Marketing,89518.63,32470.49,28830.24,13704.63,2718.51,0.21,57048.14,28217.9,5925.76,22292.14,63.73,24.9,11306.02,2024,2024-05
TXN21012,2025-08-10,SaaS Subscriptions,North America,COGS,267793.97,125597.13,91337.99,17236.06,10040.73,0.21,142196.84,50858.85,10680.36,40178.49,53.1,15.0,32983.16,2025,2025-08
TXN21013,2025-06-30,Consulting,North America,COGS,295335.6,140773.92,87807.65,55637.05,8573.0,0.21,154561.68,66754.03,14018.35,52735.68,52.33,17.86,5671.63,2025,2025-06
TXN21014,2025-05-27,SaaS Subscriptions,APAC,COGS,114053.41,51609.38,39141.41,15428.1,5608.36,0.21,62444.03,23302.62,4893.55,18409.07,54.75,16.14,8589.33,2025,2025-05
TXN21015,2024-10-22,Consumer Hardware,LATAM,Operations,201755.81,76309.46,44934.01,21095.35,2588.58,0.21,125446.35,80512.34,16907.59,63604.75,62.18,31.53,45097.98,2024,2024-10
TXN21016,2024-11-15,Cloud Services,APAC,COGS,302210.91,111145.33,82084.24,49405.68,8217.61,0.21,191065.58,108981.34,22886.08,86095.26,63.22,28.49,44907.19,2024,2024-11
TXN21017,2025-07-25,Cloud Services,North America,Administrative,269840.46,121270.91,78326.86,23909.17,9297.03,0.21,148569.55,70242.69,14750.96,55491.73,55.06,20.56,40879.59,2025,2025-07
TXN21018,2024-12-14,Consulting,EMEA,Administrative,212671.16,109849.74,61092.02,32756.99,7892.52,0.21,102821.42,41729.4,8763.17,32966.23,48.35,15.5,8101.76,2024,2024-12
TXN21019,2024-08-16,Cloud Services,LATAM,Operations,227104.31,121883.12,59096.92,12708.0,6400.31,0.21,105221.19,46124.27,9686.1,36438.17,46.33,16.04,30130.48,2024,2024-08
TXN21020,2024-09-26,Cloud Services,North America,Sales & Marketing,202508.16,66114.15,50771.36,35623.46,7153.27,0.21,136394.01,85622.65,17980.76,67641.89,67.35,33.4,39171.7,2024,2024-09
TXN21021,2024-10-17,Enterprise Solutions,North America,R&D,139264.54,47169.89,30502.22,16325.37,4398.39,0.21,92094.65,61592.43,12934.41,48658.02,66.13,34.94,36731.04,2024,2024-10
TXN21022,2025-12-25,Consulting,EMEA,Sales & Marketing,219506.6,117695.94,56799.83,31939.07,3205.32,0.21,101810.66,45010.83,9452.27,35558.56,46.38,16.2,6824.81,2025,2025-12
TXN21023,2024-06-13,Consulting,North America,Sales & Marketing,256665.59,124260.49,57595.53,21350.9,5197.25,0.21,132405.1,74809.57,15710.01,59099.56,51.59,23.03,42945.91,2024,2024-06
TXN21024,2024-01-05,Cloud Services,North America,Sales & Marketing,311996.87,162471.89,96767.34,47286.58,5065.37,0.21,149524.98,52757.64,11079.1,41678.54,47.93,13.36,-542.67,2024,2024-01
TXN21025,2025-01-13,Cloud Services,LATAM,Sales & Marketing,240887.41,84469.13,55723.19,39947.81,4621.77,0.21,156418.28,100695.09,21145.97,79549.12,64.93,33.02,44223.08,2025,2025-01
TXN21026,2024-03-18,Cloud Services,LATAM,R&D,278336.46,124387.58,58112.42,33673.7,6025.49,0.21,153948.88,95836.46,20125.66,75710.8,55.31,27.2,48062.59,2024,2024-03
TXN21027,2025-02-13,Consumer Hardware,LATAM,COGS,98021.49,46588.13,27725.86,13983.65,3911.55,0.21,51433.36,23707.5,4978.58,18728.92,52.47,19.11,8656.82,2025,2025-02
TXN21028,2025-07-27,SaaS Subscriptions,APAC,Sales & Marketing,188467.24,88584.88,54520.64,22323.74,7341.5,0.21,99882.36,45361.72,9525.96,35835.76,53.0,19.01,20853.52,2025,2025-07
TXN21029,2024-05-11,Consumer Hardware,EMEA,Administrative,52799.49,21227.4,17465.38,9721.11,1095.95,0.21,31572.09,14106.71,2962.41,11144.3,59.8,21.11,2519.14,2024,2024-05
TXN21030,2025-08-23,Consulting,LATAM,Operations,124003.66,37678.35,35532.91,15460.82,2107.21,0.21,86325.31,50792.4,10666.4,40126.0,69.62,32.36,26772.39,2025,2025-08
TXN21031,2024-02-11,Enterprise Solutions,APAC,Operations,267938.51,119428.64,67472.85,47229.87,7349.6,0.21,148509.87,81037.02,17017.77,64019.25,55.43,23.89,24138.98,2024,2024-02
TXN21032,2024-03-29,SaaS Subscriptions,APAC,Administrative,347542.99,126253.81,111370.77,59152.79,11494.78,0.21,221289.18,109918.41,23082.87,86835.54,63.67,24.99,39177.53,2024,2024-03
TXN21033,2025-02-05,Enterprise Solutions,EMEA,Sales & Marketing,79753.43,32903.36,22414.05,8898.55,1717.76,0.21,46850.07,24436.02,5131.56,19304.46,58.74,24.21,12123.67,2025,2025-02
TXN21034,2024-10-22,Consulting,EMEA,R&D,170448.29,91939.0,36116.64,14405.04,5054.35,0.21,78509.29,42392.65,8902.46,33490.19,46.06,19.65,24139.5,2024,2024-10
TXN21035,2024-10-21,Consulting,North America,COGS,290021.29,115938.57,82620.56,32166.93,11792.98,0.21,174082.72,91462.16,19207.05,72255.11,60.02,24.91,51881.16,2024,2024-10
TXN21036,2025-09-07,Enterprise Solutions,APAC,Operations,111210.69,56711.94,37389.34,19343.17,3374.8,0.21,54498.75,17109.41,3592.98,13516.43,49.0,12.15,-2451.94,2025,2025-09
TXN21037,2025-06-09,Enterprise Solutions,LATAM,COGS,216525.48,75163.61,56176.86,18219.51,7810.28,0.21,141361.87,85185.01,17888.85,67296.16,65.29,31.08,56886.93,2025,2025-06
TXN21038,2025-11-21,Enterprise Solutions,EMEA,R&D,269921.39,126354.28,65981.98,34729.56,5832.47,0.21,143567.11,77585.13,16292.88,61292.25,53.19,22.71,32395.16,2025,2025-11
TXN21039,2025-09-28,Consulting,APAC,Operations,234795.64,127787.93,52012.03,40129.98,6432.94,0.21,107007.71,54995.68,11549.09,43446.59,45.57,18.5,9749.55,2025,2025-09
TXN21040,2025-02-25,Cloud Services,LATAM,COGS,106407.42,34632.77,23698.72,10962.26,2312.86,0.21,71774.65,48075.93,10095.95,37979.98,67.45,35.69,29330.58,2025,2025-02
TXN21041,2024-01-23,Enterprise Solutions,APAC,R&D,156615.37,47310.37,41489.87,22917.75,2583.09,0.21,109305.0,67815.13,14241.18,53573.95,69.79,34.21,33239.29,2024,2024-01
TXN21042,2025-07-28,SaaS Subscriptions,EMEA,COGS,285137.54,116448.94,82505.11,24762.69,11781.19,0.21,168688.6,86183.49,18098.53,68084.96,59.16,23.88,55103.46,2025,2025-07
TXN21043,2024-05-22,Consulting,North America,Sales & Marketing,216267.95,69888.37,45868.77,14358.44,4376.32,0.21,146379.58,100510.81,21107.27,79403.54,67.68,36.72,69421.42,2024,2024-05
TXN21044,2025-10-26,Consumer Hardware,APAC,R&D,51568.88,25119.0,17581.65,8723.27,2170.43,0.21,26449.88,8868.23,1862.33,7005.9,51.29,13.59,453.06,2025,2025-10
TXN21045,2024-05-24,Consumer Hardware,LATAM,COGS,278297.23,147118.26,87182.18,18046.27,7560.21,0.21,131178.97,43996.79,9239.33,34757.46,47.14,12.49,24271.4,2024,2024-05
TXN21046,2024-08-12,SaaS Subscriptions,EMEA,Sales & Marketing,60593.41,24752.72,17450.51,5496.26,905.47,0.21,35840.69,18390.18,3861.94,14528.24,59.15,23.98,9937.45,2024,2024-08
TXN21047,2025-05-17,Cloud Services,North America,Sales & Marketing,273720.13,99819.69,88758.08,48795.11,5330.19,0.21,173900.44,85142.36,17879.9,67262.46,63.53,24.57,23797.54,2025,2025-05
TXN21048,2025-09-07,Enterprise Solutions,LATAM,R&D,110744.17,45250.16,23480.87,11292.63,2339.21,0.21,65494.01,42013.14,8822.76,33190.38,59.14,29.97,24236.96,2025,2025-09
TXN21049,2024-04-13,Consulting,LATAM,Administrative,337422.04,162253.42,91618.8,66120.14,10902.31,0.21,175168.62,83549.82,17545.46,66004.36,51.91,19.56,10786.53,2024,2024-04
